,scores
140,457.8526325117084
141,460.0194369172808
142,423.08404631298373
143,231.48336464503242
144,226.7024716376528
145,37.31102316792372
146,251.20600128169687
147,411.34651263942965
148,17.148352417352772
149,7.790635500546102
150,11.717738019257935
151,187.36284843827838
152,471.26073212804465
153,3.367180089686159
154,20.711631750765953
155,3.780148579126652
156,41.340140465948835
157,463.5096665073186
158,124.41541356803484
159,88.08587494544686
160,78.36862366045322
161,149.65194070874202
162,35.490704309791134
163,50.723773658453155
164,52.20348850925813
165,63.38248844116063
166,5.161976063824747
167,2.5828057468407697
168,446.7417375891875
169,421.17837736712033
170,243.75931055160683
171,188.74511056979057
172,296.3006185825934
173,151.41227518732904
174,241.85677765718893
175,36.07679016969169
176,489.65638628779226
177,55.36392978809907
178,142.25571340661537
179,264.86970359235426
180,54.0124037562584
181,39.39594450601601
182,5.1530134004604
183,6.077550902820768
184,80.69974544859043
185,216.374198594586
186,446.9448445503085
187,433.729256951219
188,126.86156545093417
189,341.5558329179291
190,257.8321002206331
191,97.51916278281514
192,171.08740535178967
193,52.85884146921975
194,40.95431790295179
195,213.2574144754677
196,2.552797909024979
197,11.598198281469882
198,370.6283455908907
199,125.20361617555461
200,67.66561656376406
201,8.808837110105419
202,73.87397256295375
203,205.3602130541817
204,56.71707213358023
205,116.7504784145307
206,149.0625125709817
207,39.887214147510036
208,156.3739524610858
209,44.09341275594751
210,115.13415091549713
211,120.7117011437983
212,1.662997196763953
213,8.867531558338268
214,7.690123170651632
215,151.2515329546911
216,106.8927193439988
217,43.402032097198145
218,117.01243663979992
219,95.9708853647163
220,29.154112147675814
221,31.77776358043355
222,4.84278247545115
223,73.30347187852021
224,312.9555790463423
225,70.11682149618512
226,375.1335176383974
227,31.767248643472694
228,74.93233344350428
229,47.406393243634696
230,244.13532897312163
231,2.5482398648969613
232,9.734328664271413
233,251.75892926386425
234,433.59245663066883
235,233.63186574853788
236,235.92133026788616
237,210.5142119198512
238,44.865870015942235
239,64.77870436138559
240,128.84586146461433
241,464.2501436704625
242,2.543884681522549
243,149.34278634539777
244,67.68755667013059
245,43.501677594406594
246,164.04342396295638
247,234.2712200075976
248,474.9789276612719
249,176.6975314266195
250,323.1908318037482
251,192.92741930624956
252,134.4597851267138
253,310.59913678874767
254,193.04893658877668
255,361.79700751651563
256,85.54421831908567
257,201.8707665880039
258,104.75389968665795
259,14.573212845134744
260,387.04352960389963
261,418.423493228814
262,18.365398875756025
263,109.62614854874866
264,62.12757744010193
265,7.847429828667861
266,50.2285315430817
267,30.284739263202777
268,8.853189835811166
269,174.6550956009196
270,473.3176400824893
271,6.835580721995311
272,452.2810746281284
273,8.861863253243516
274,148.54818185411958
275,189.43974242267214
276,350.7200741788306
277,212.79213469297568
278,366.93516501242163
279,158.09481590092668
280,153.6533444635475
281,12.75876018765305
282,79.13164665190664
283,16.720331204152192
284,108.73080193975134
285,2.5481811073793503
286,3.414375747783156
287,461.96684302531156
288,422.10494238197987
289,449.26663355762304
290,1.6857380992155622
291,64.76348457009344
292,196.89991465208618
293,64.26517833040103
294,18.195324478740037
295,46.72737681029131
296,21.85648621919175
297,110.18989608434855
298,12.681785918020305
299,11.522278501164838
300,343.31039801290893
301,305.8794862920468
302,2.5898187664170735
303,29.6320500232056
304,11.414476399902467
305,477.4748566329429
306,6.954876093674946
307,66.98052597075463
308,282.86440258650634
309,6.808005757411501
310,30.302763730489943
311,454.1338428552945
312,328.19209283510656
313,17.658921957507587
314,25.148449192265907
315,6.1203721967748566
316,348.07474724212597
317,85.29889445226814
318,83.55027712961727
319,11.514880838380515
320,94.1242321864362
321,186.68676022083216
322,205.48310161164756
323,38.04377984122182
324,174.9182550867361
325,181.28702094171965
326,187.7260108275683
327,55.77774257112352
328,143.064491166046
329,34.10359059383791
330,177.57972676866993
331,194.17399818729257
332,94.41283798165718
333,202.60397296810117
334,44.773622651090896
335,199.481634812097
336,75.02957514179764
337,104.48003722879236
338,51.280134408587664
339,197.99955574428628
340,23.73032560853869
341,152.88046758356074
342,183.36337572290233
343,19.684775238018354
344,4.975748769814688
345,114.73105108877454
346,160.18881883697605
347,11.398853132726073
348,67.36424233139518
349,188.85687764412472
350,13.49335768326403
351,175.7974922323766
352,123.31644964069751
353,61.90621808033825
354,28.5730287610821
355,50.20224239345454
356,201.60886660062448
357,170.4739259909909
358,16.456897591006502
359,25.844144792562886
360,68.36053876174245
361,27.43177660453049
362,148.51795780640754
363,164.2950634473338
364,53.64462597382467
365,33.26817809071539
366,33.221009851051875
367,41.306933145105084
368,188.7649800552737
369,183.59146482230852
370,64.36711510753332
371,29.935921773980755
372,33.731506715442606
373,198.4665668571154
374,184.23848195395655
375,14.92854765024024
376,0.8242024970079268
377,284.6735403432079
378,17.303722769073893
379,27.109119644224826
380,106.62694800532245
381,173.6572602939888
382,422.7782078207581
383,338.9252469941583
384,48.70629115313453
385,159.19111996210188
386,123.65586549539009
387,269.58173333311345
388,70.01652121452364
389,392.05975925822725
390,312.38088039622914
391,204.20676948762554
392,93.85056903417916
393,197.89941684560816
394,196.0079131184294
395,180.40155454468234
396,205.5799699236743
397,350.3868821251617
398,271.86335021400055
399,138.85475285689463
400,129.80338766238435
401,67.93911197786097
402,85.07961581694073
