,scores
0,33.07744642818357
1,33.75323887781184
2,22.905448709523053
3,4.862148223053942
4,47.2630406287093
5,31.17275056692237
6,215.44368127643608
7,94.78564802185022
8,16.832318930689432
9,8.055803796728972
10,142.96045678696643
11,14.516421917781397
12,4.229430101470101
13,288.04145818656343
14,180.1231578822171
15,4.7978685175616
16,26.55036544064226
17,13.52631509381669
18,9.145933638253908
19,141.4825881768209
20,0.8042944314843572
21,57.64144187870234
22,51.1786979119227
23,203.53570813318967
24,2.420639857967604
25,464.22024564542534
26,155.65933002919573
27,182.28324265990227
28,55.71956387904905
29,103.1051042260934
30,75.37069939313575
31,35.55629964023765
32,33.162626460137226
33,29.46553249314932
34,49.81565258407871
35,73.76436744278023
36,215.96927479345666
37,13.198238779685681
38,207.87766742737043
39,431.02572143401284
40,88.40251977967168
41,13.434784489234733
42,45.77439838062568
43,53.298907208218125
44,57.29238809843677
45,349.29874091625834
46,428.3898750057664
47,27.579568173124883
48,213.0491132109739
49,90.98619145987374
50,452.69721117255534
51,17.74492673919531
52,76.87208174844142
53,0.823102384262796
54,62.02036754963895
55,11.225333016431739
56,37.90816947190907
57,54.907501007004676
58,424.48036275386875
59,76.7479199487813
60,246.66547991613058
61,75.96608212622705
62,57.033031243737014
63,0.0
64,274.3761518561726
65,3.3224552263763383
66,199.30955662672113
67,19.43127602722948
68,32.733399647252305
69,244.2214421803444
70,116.98299710209444
71,110.19679801074297
72,489.7852137228303
73,59.37552768139816
74,0.0
75,0.8091223925089276
76,1.6605618488164617
77,22.307619867622606
78,14.963450747289652
79,14.828350770848635
80,10.221091095715526
81,83.66100214444683
82,40.977211118078465
83,25.541795940925926
84,9.99743006748333
85,70.95431525852672
86,183.25437848211777
87,6.555403415225347
88,20.934830419231613
89,2.4161652611224866
90,315.35195165209126
91,395.6046209865181
92,104.61540922979539
93,67.33964725450404
94,80.36461170252093
95,37.8287846550251
96,37.52153919832965
97,31.893621341506844
98,23.1003398391467
99,5.777766245757263
100,99.27985144997879
101,65.48895922193303
102,12.074171114726044
103,42.31090115746432
104,3.2361562240043793
105,76.79757852379588
106,15.55094840748475
107,9.480888515427733
108,5.768317081155784
109,15.030839885607936
110,109.02189391951258
111,225.36949374859842
112,69.61528729183424
113,8.829780033277384
114,156.27254105820984
115,209.23753318347457
116,119.68488432363284
117,365.44538766070576
118,69.96626391641242
119,42.97473994156206
120,34.291940234282436
121,45.80286863400689
122,71.7453850099573
123,58.68711376719621
124,225.45050216590204
125,252.99721131353422
126,21.30316273819984
127,4.097020064172262
128,10.754981253494494
129,0.0
130,36.903927918131146
131,450.7026470922795
132,10.319137176435074
133,443.9109491575982
134,183.2921734946998
135,211.65630548255606
136,79.4923222739915
137,25.665328881252535
138,402.3277073852642
139,9.54087095753951
140,406.47725190168734
141,55.76001808930577
142,419.0643681237768
143,69.05058135289319
144,10.57265080682917
145,14.212724146524454
146,484.6723449336556
147,1.6543855423900404
148,1.6221655317795376
149,1.626551286564887
150,1.6650672845165786
151,0.8226934573900294
152,3.2639808805122907
153,4.843510971019567
154,3.2821835628066474
155,2.443138214070521
156,1.5893311226351732
157,2.4645824974302744
158,0.8230052511194078
159,7.51489323022331
160,1.6391391532214565
161,486.1973663168302
162,490.44514047688693
163,98.97764928103553
164,278.4366800859862
165,462.8042759476263
166,476.16947428065663
167,41.93662150149608
168,70.5363514356351
169,46.61829190209035
170,6.488917761039392
171,18.558861331948343
172,255.25294560282796
173,71.44834462221982
174,369.41657649401003
175,17.258360837288496
176,453.96794435841923
177,451.88673002247515
178,5.723504834366288
179,457.0576078667808
180,34.39587678595546
181,19.018527926181882
182,3.3004384005017604
183,249.25439383450689
184,5.914219768335959
185,26.305445278949062
186,580.3087279834774
187,0.8256039086390772
188,0.8108908841739768
189,470.3909811701679
190,53.87439206788819
191,25.926360660674145
192,124.90201086568685
193,481.0973610729212
194,21.423700660023606
195,19.90945751752748
196,207.3067793835196
197,2.4895243968500402
198,425.93593905066444
199,6.223756675075903
200,426.54529964921375
201,435.32545530116073
202,396.43440062221845
203,446.18230677910105
204,453.51183866246976
205,409.4648193454799
206,415.6414792366091
207,414.0128652327907
208,438.02911774997204
209,414.04339647596635
210,440.5733061668606
211,11.360111690202487
212,58.7364241157612
213,396.7047024410456
214,427.50132937270627
215,282.64419617727475
216,212.0461653011826
217,431.44516170732936
218,433.6192496106464
219,439.6035152805791
220,388.4261543497089
221,457.61198771402
222,400.2331100380578
223,228.04046776418878
224,450.67977609838937
225,12.683025591656195
226,490.8179779763453
227,10.50543937503791
228,104.93624439961107
229,163.78800796036012
230,453.57058732412685
231,180.6466429653187
