,losses,epsilons
11523,"(0.0019035905133932829, array(8.690282, dtype=float32))",0.3310040695991061
11524,"(0.23070818185806274, array(8.4516, dtype=float32))",0.33097231424593554
11525,"(0.005256574600934982, array(8.617786, dtype=float32))",0.3309405619392607
11526,"(0.11690428107976913, array(8.717069, dtype=float32))",0.33090881267878913
11527,"(0.0034152083098888397, array(8.474854, dtype=float32))",0.3308770664642287
11528,"(0.004837404005229473, array(8.520544, dtype=float32))",0.3308453232952872
11529,"(0.006908871233463287, array(8.911675, dtype=float32))",0.3308135831716724
11530,"(0.2155545949935913, array(8.75212, dtype=float32))",0.33078184609309225
11531,"(0.007319913245737553, array(8.845218, dtype=float32))",0.33075011205925453
11532,"(0.00118632847443223, array(8.791735, dtype=float32))",0.3307183810698671
11533,"(0.00557497376576066, array(8.676183, dtype=float32))",0.33068665312463796
11534,"(0.0017913051415234804, array(8.722069, dtype=float32))",0.330654928223275
11535,"(0.3062358498573303, array(8.541056, dtype=float32))",0.33062320636548626
11536,"(0.12400655448436737, array(8.687181, dtype=float32))",0.3305914875509797
11537,"(0.22756002843379974, array(8.471312, dtype=float32))",0.33055977177946344
11538,"(0.006308492738753557, array(8.622215, dtype=float32))",0.33052805905064553
11539,"(0.008371583186089993, array(8.979508, dtype=float32))",0.33049634936423394
11540,"(0.11741652339696884, array(8.605884, dtype=float32))",0.33046464271993703
11541,"(0.003591392654925585, array(8.706079, dtype=float32))",0.3304329391174627
11542,"(0.007759567815810442, array(8.870097, dtype=float32))",0.3304012385565192
11543,"(0.23518528044223785, array(8.621972, dtype=float32))",0.3303695410368148
11544,"(0.01875697821378708, array(8.76201, dtype=float32))",0.33033784655805776
11545,"(0.11689656972885132, array(8.848442, dtype=float32))",0.33030615511995626
11546,"(0.00972636416554451, array(8.834263, dtype=float32))",0.33027446672221855
11547,"(0.00351900327950716, array(8.672661, dtype=float32))",0.33024278136455304
11548,"(0.01829327642917633, array(8.857374, dtype=float32))",0.33021109904666807
11549,"(0.009529872797429562, array(8.578157, dtype=float32))",0.33017941976827203
11550,"(0.01766420714557171, array(8.51539, dtype=float32))",0.3301477435290733
11551,"(0.10300218313932419, array(8.697656, dtype=float32))",0.3301160703287802
11552,"(0.11843501776456833, array(8.606578, dtype=float32))",0.33008440016710133
11553,"(0.123227559030056, array(8.692734, dtype=float32))",0.3300527330437451
11554,"(0.004262852948158979, array(8.805456, dtype=float32))",0.3300210689584202
11555,"(0.006175392307341099, array(8.748072, dtype=float32))",0.3299894079108349
11556,"(0.02135464735329151, array(8.590654, dtype=float32))",0.3299577499006979
11557,"(0.39042267203330994, array(8.20932, dtype=float32))",0.3299260949277178
11558,"(0.11986587196588516, array(8.660556, dtype=float32))",0.32989444299160325
11559,"(0.01109981443732977, array(8.993187, dtype=float32))",0.32986279409206287
11560,"(0.004112686030566692, array(8.855411, dtype=float32))",0.3298311482288053
11561,"(0.003879120107740164, array(8.504866, dtype=float32))",0.32979950540153935
11562,"(0.0033424440771341324, array(8.583719, dtype=float32))",0.3297678656099737
11563,"(0.003746693953871727, array(8.712269, dtype=float32))",0.32973622885381715
11564,"(0.0023138299584388733, array(8.800891, dtype=float32))",0.32970459513277844
11565,"(0.15433019399642944, array(8.549626, dtype=float32))",0.3296729644465664
11566,"(0.007261774502694607, array(8.660778, dtype=float32))",0.3296413367948899
11567,"(0.127721905708313, array(8.661203, dtype=float32))",0.32960971217745777
11568,"(0.15311776101589203, array(8.42025, dtype=float32))",0.3295780905939791
11569,"(0.0020873129833489656, array(8.800924, dtype=float32))",0.32954647204416254
11570,"(0.21672260761260986, array(8.547981, dtype=float32))",0.32951485652771717
11571,"(0.24245013296604156, array(8.237862, dtype=float32))",0.3294832440443521
11572,"(0.1533285677433014, array(8.633185, dtype=float32))",0.32945163459377624
11573,"(0.004473720211535692, array(8.632804, dtype=float32))",0.32942002817569865
11574,"(0.006766912993043661, array(8.825351, dtype=float32))",0.3293884247898283
11575,"(0.004162007477134466, array(8.810046, dtype=float32))",0.3293568244358745
11576,"(0.10752195119857788, array(8.405359, dtype=float32))",0.3293252271135462
11577,"(0.01671513356268406, array(8.7071705, dtype=float32))",0.32929363282255275
11578,"(0.015247960574924946, array(8.836878, dtype=float32))",0.3292620415626031
11579,"(0.15311239659786224, array(8.530156, dtype=float32))",0.32923045333340656
11580,"(0.10213059186935425, array(8.658758, dtype=float32))",0.32919886813467236
11581,"(0.22175724804401398, array(8.481461, dtype=float32))",0.32916728596610983
11582,"(0.11946211755275726, array(8.412328, dtype=float32))",0.3291357068274282
11583,"(0.10309106111526489, array(8.490746, dtype=float32))",0.3291041307183369
11584,"(0.0071660298854112625, array(8.747492, dtype=float32))",0.3290725576385451
11585,"(0.11685150116682053, array(8.615841, dtype=float32))",0.3290409875877623
11586,"(0.10123510658740997, array(8.484888, dtype=float32))",0.329009420565698
11587,"(0.005277154967188835, array(8.650444, dtype=float32))",0.3289778565720614
11588,"(0.27251720428466797, array(8.388011, dtype=float32))",0.32894629560656213
11589,"(0.006632471457123756, array(8.565201, dtype=float32))",0.3289147376689096
11590,"(0.2878694534301758, array(8.438489, dtype=float32))",0.3288831827588134
11591,"(0.023311670869588852, array(8.690117, dtype=float32))",0.32885163087598307
11592,"(0.1198238730430603, array(8.568536, dtype=float32))",0.3288200820201282
11593,"(0.005933920852839947, array(8.568762, dtype=float32))",0.32878853619095827
11594,"(0.005515722557902336, array(8.814206, dtype=float32))",0.3287569933881829
11595,"(0.10437317192554474, array(8.4899235, dtype=float32))",0.328725453611512
11596,"(0.00270981271751225, array(8.743568, dtype=float32))",0.3286939168606551
11597,"(0.003427332267165184, array(8.637674, dtype=float32))",0.3286623831353218
11598,"(0.0018094361294060946, array(8.697752, dtype=float32))",0.32863085243522205
11599,"(0.1049046516418457, array(8.490614, dtype=float32))",0.3285993247600655
11600,"(0.003114561550319195, array(8.873699, dtype=float32))",0.328567800109562
11601,"(0.11400528997182846, array(8.492829, dtype=float32))",0.32853627848342126
11602,"(0.115408755838871, array(8.763905, dtype=float32))",0.3285047598813533
11603,"(0.002314498648047447, array(8.554414, dtype=float32))",0.32847324430306785
11604,"(0.0027934762183576822, array(8.733095, dtype=float32))",0.32844173174827496
11605,"(0.006576663348823786, array(8.540564, dtype=float32))",0.3284102222166844
11606,"(0.01952940598130226, array(8.930752, dtype=float32))",0.3283787157080063
11607,"(0.00354993948712945, array(8.574363, dtype=float32))",0.3283472122219506
11608,"(0.0035023693926632404, array(8.851256, dtype=float32))",0.32831571175822727
11609,"(0.11166607588529587, array(8.47673, dtype=float32))",0.3282842143165465
11610,"(0.006823654752224684, array(8.720475, dtype=float32))",0.32825271989661814
11611,"(0.006654693745076656, array(8.618168, dtype=float32))",0.32822122849815244
11612,"(0.12770846486091614, array(8.439838, dtype=float32))",0.3281897401208595
11613,"(0.004227399360388517, array(8.873239, dtype=float32))",0.3281582547644495
11614,"(0.0032192482613027096, array(8.496276, dtype=float32))",0.3281267724286326
11615,"(0.11621855199337006, array(8.632614, dtype=float32))",0.3280952931131191
11616,"(0.23635731637477875, array(8.445639, dtype=float32))",0.3280638168176191
11617,"(0.004132482223212719, array(8.809041, dtype=float32))",0.3280323435418429
11618,"(0.22112058103084564, array(8.507344, dtype=float32))",0.32800087328550087
11619,"(0.14065103232860565, array(8.596489, dtype=float32))",0.3279694060483033
11620,"(0.16708356142044067, array(8.633091, dtype=float32))",0.3279379418299606
11621,"(0.1577421873807907, array(8.371811, dtype=float32))",0.327906480630183
11622,"(0.0020224465988576412, array(8.574415, dtype=float32))",0.3278750224486811
11623,"(0.005911347456276417, array(8.7703, dtype=float32))",0.3278435672851652
11624,"(0.0039422656409442425, array(9.085144, dtype=float32))",0.32781211513934594
11625,"(0.10494214296340942, array(8.377392, dtype=float32))",0.32778066601093353
11626,"(0.15270169079303741, array(8.381862, dtype=float32))",0.32774921989963873
11627,"(0.003248525084927678, array(8.472586, dtype=float32))",0.32771777680517195
11628,"(0.018509473651647568, array(8.784548, dtype=float32))",0.32768633672724384
11629,"(0.11172199249267578, array(8.492134, dtype=float32))",0.32765489966556505
11630,"(0.00460351537913084, array(8.571983, dtype=float32))",0.32762346561984607
11631,"(0.015093767084181309, array(8.825026, dtype=float32))",0.3275920345897976
11632,"(0.006614225916564465, array(8.777139, dtype=float32))",0.3275606065751304
11633,"(0.34186577796936035, array(8.362318, dtype=float32))",0.3275291815755552
11634,"(0.0034068631939589977, array(8.507121, dtype=float32))",0.32749775959078264
11635,"(0.0039421869441866875, array(8.664184, dtype=float32))",0.32746634062052354
11636,"(0.11170646548271179, array(8.547314, dtype=float32))",0.3274349246644887
11637,"(0.005665395874530077, array(8.636945, dtype=float32))",0.32740351172238896
11638,"(0.22509270906448364, array(8.476681, dtype=float32))",0.3273721017939352
11639,"(0.003459765575826168, array(8.743903, dtype=float32))",0.32734069487883827
11640,"(0.00608418881893158, array(8.818657, dtype=float32))",0.327309290976809
11641,"(0.11330137401819229, array(8.675684, dtype=float32))",0.3272778900875584
11642,"(0.1093476414680481, array(8.401833, dtype=float32))",0.32724649221079743
11643,"(0.10707647353410721, array(8.583454, dtype=float32))",0.3272150973462371
11644,"(0.1092509999871254, array(8.684719, dtype=float32))",0.32718370549358844
11645,"(0.004900685977190733, array(8.570617, dtype=float32))",0.32715231665256245
11646,"(0.003524252912029624, array(8.6937275, dtype=float32))",0.32712093082287025
11647,"(0.10884265601634979, array(8.654095, dtype=float32))",0.32708954800422296
11648,"(0.016720708459615707, array(8.744654, dtype=float32))",0.3270581681963316
11649,"(0.002847309224307537, array(8.722355, dtype=float32))",0.32702679139890745
11650,"(0.002846625866368413, array(8.773871, dtype=float32))",0.32699541761166157
11651,"(0.0019096292089670897, array(8.581343, dtype=float32))",0.3269640468343053
11652,"(0.11312674731016159, array(8.422655, dtype=float32))",0.32693267906654994
11653,"(0.3301538825035095, array(8.062791, dtype=float32))",0.32690131430810654
11654,"(0.005673014558851719, array(8.713743, dtype=float32))",0.3268699525586865
11655,"(0.007475761696696281, array(8.525022, dtype=float32))",0.3268385938180011
11656,"(0.003549507586285472, array(8.8442135, dtype=float32))",0.3268072380857619
11657,"(0.0014922822592779994, array(8.642614, dtype=float32))",0.32677588536168006
11658,"(0.10722857713699341, array(8.502777, dtype=float32))",0.32674453564546707
11659,"(0.2140790969133377, array(8.078009, dtype=float32))",0.3267131889368343
11660,"(0.004430742934346199, array(8.822478, dtype=float32))",0.3266818452354933
11661,"(0.005093448329716921, array(8.617728, dtype=float32))",0.32665050454115563
11662,"(0.10564915090799332, array(8.481262, dtype=float32))",0.3266191668535326
11663,"(0.12303369492292404, array(8.416012, dtype=float32))",0.32658783217233583
11664,"(0.004120917525142431, array(8.670961, dtype=float32))",0.32655650049727697
11665,"(0.002921844832599163, array(8.520507, dtype=float32))",0.3265251718280676
11666,"(0.12135904282331467, array(8.32475, dtype=float32))",0.3264938461644193
11667,"(0.11150329560041428, array(8.565776, dtype=float32))",0.32646252350604377
11668,"(0.11327212303876877, array(8.796553, dtype=float32))",0.3264312038526527
11669,"(0.0031643540132790804, array(8.897164, dtype=float32))",0.32639988720395774
11670,"(0.11916584521532059, array(8.490025, dtype=float32))",0.32636857355967075
11671,"(0.22819384932518005, array(8.325314, dtype=float32))",0.3263372629195033
11672,"(0.156951442360878, array(8.544637, dtype=float32))",0.3263059552831674
11673,"(0.32309195399284363, array(8.32616, dtype=float32))",0.32627465065037475
11674,"(0.23689833283424377, array(8.393099, dtype=float32))",0.32624334902083724
11675,"(0.002277366118505597, array(8.654503, dtype=float32))",0.3262120503942667
11676,"(0.1525069624185562, array(8.199757, dtype=float32))",0.32618075477037517
11677,"(0.0035250079818069935, array(8.568712, dtype=float32))",0.3261494621488744
11678,"(0.004515784326940775, array(8.548506, dtype=float32))",0.3261181725294765
11679,"(0.008457977324724197, array(8.645993, dtype=float32))",0.32608688591189333
11680,"(0.001299252500757575, array(8.673682, dtype=float32))",0.326055602295837
11681,"(0.007281374651938677, array(8.575072, dtype=float32))",0.3260243216810195
11682,"(0.0033832674380391836, array(8.633723, dtype=float32))",0.325993044067153
11683,"(0.11300414800643921, array(8.373363, dtype=float32))",0.3259617694539495
11684,"(0.2633659243583679, array(8.444029, dtype=float32))",0.3259304978411212
11685,"(0.004272047430276871, array(8.429451, dtype=float32))",0.32589922922838016
11686,"(0.00803347583860159, array(8.528152, dtype=float32))",0.3258679636154386
11687,"(0.000985747086815536, array(8.664397, dtype=float32))",0.3258367010020088
11688,"(0.00421132892370224, array(8.677494, dtype=float32))",0.32580544138780293
11689,"(0.4337821900844574, array(7.9560413, dtype=float32))",0.3257741847725332
11690,"(0.0025510555133223534, array(8.528238, dtype=float32))",0.32574293115591213
11691,"(0.008457014337182045, array(8.683121, dtype=float32))",0.32571168053765165
11692,"(0.0070159886963665485, array(8.511242, dtype=float32))",0.32568043291746446
11693,"(0.00328963715583086, array(8.851561, dtype=float32))",0.3256491882950629
11694,"(0.2321820855140686, array(8.314818, dtype=float32))",0.3256179466701592
11695,"(0.0020519366953521967, array(8.669542, dtype=float32))",0.32558670804246587
11696,"(0.10997819155454636, array(8.459164, dtype=float32))",0.32555547241169536
11697,"(0.0018769429298117757, array(8.752916, dtype=float32))",0.3255242397775602
11698,"(0.001201774924993515, array(8.536773, dtype=float32))",0.32549301013977283
11699,"(0.001402338850311935, array(8.696373, dtype=float32))",0.32546178349804594
11700,"(0.0036720228381454945, array(8.762888, dtype=float32))",0.3254305598520919
11701,"(0.10708627104759216, array(8.474215, dtype=float32))",0.32539933920162345
11702,"(0.3673641085624695, array(8.142695, dtype=float32))",0.32536812154635314
11703,"(0.009286093525588512, array(8.333862, dtype=float32))",0.32533690688599365
11704,"(0.1136726588010788, array(8.48606, dtype=float32))",0.32530569522025765
11705,"(0.0030316542834043503, array(8.541293, dtype=float32))",0.3252744865488578
11706,"(0.004374899435788393, array(8.826266, dtype=float32))",0.325243280871507
11707,"(0.10686762630939484, array(8.538719, dtype=float32))",0.3252120781879178
11708,"(0.008730624802410603, array(8.592171, dtype=float32))",0.3251808784978032
11709,"(0.011164544150233269, array(8.586411, dtype=float32))",0.32514968180087583
11710,"(0.0020051307510584593, array(8.869777, dtype=float32))",0.3251184880968486
11711,"(0.15408362448215485, array(8.472556, dtype=float32))",0.3250872973854344
11712,"(0.00672715250402689, array(8.72822, dtype=float32))",0.3250561096663461
11713,"(0.10993678122758865, array(8.6039915, dtype=float32))",0.32502492493929674
11714,"(0.11718088388442993, array(8.70747, dtype=float32))",0.3249937432039991
11715,"(0.2150186449289322, array(8.410791, dtype=float32))",0.32496256446016614
11716,"(0.00372959952801466, array(8.706378, dtype=float32))",0.32493138870751115
11717,"(0.1535416692495346, array(8.455838, dtype=float32))",0.3249002159457469
11718,"(0.10977015644311905, array(8.511489, dtype=float32))",0.32486904617458656
11719,"(0.002788926474750042, array(8.44449, dtype=float32))",0.3248378793937432
11720,"(0.004435391165316105, array(8.612215, dtype=float32))",0.32480671560292995
11721,"(0.0024266461841762066, array(8.639429, dtype=float32))",0.32477555480185993
11722,"(0.12057352811098099, array(8.394611, dtype=float32))",0.32474439699024643
11723,"(0.01063217967748642, array(8.77231, dtype=float32))",0.32471324216780245
11724,"(0.1005328893661499, array(8.428482, dtype=float32))",0.32468209033424134
11725,"(0.0062049515545368195, array(8.591067, dtype=float32))",0.32465094148927637
11726,"(0.10801874101161957, array(8.58741, dtype=float32))",0.3246197956326208
11727,"(0.22404950857162476, array(8.509633, dtype=float32))",0.3245886527639879
11728,"(0.013846471905708313, array(8.844955, dtype=float32))",0.3245575128830911
11729,"(0.1567889302968979, array(8.542543, dtype=float32))",0.32452637598964373
11730,"(0.0018510655499994755, array(8.946356, dtype=float32))",0.3244952420833591
11731,"(0.1065167486667633, array(8.591898, dtype=float32))",0.32446411116395085
11732,"(0.11795523762702942, array(8.492256, dtype=float32))",0.32443298323113223
11733,"(0.004269505850970745, array(9.044537, dtype=float32))",0.3244018582846167
11734,"(0.10130000859498978, array(8.592029, dtype=float32))",0.3243707363241179
11735,"(0.21490970253944397, array(8.363666, dtype=float32))",0.32433961734934924
11736,"(0.11729196459054947, array(8.699684, dtype=float32))",0.3243085013600245
11737,"(0.11552136391401291, array(8.513937, dtype=float32))",0.32427738835585695
11738,"(0.1522177755832672, array(8.654869, dtype=float32))",0.3242462783365604
11739,"(0.3555852770805359, array(8.440323, dtype=float32))",0.3242151713018484
11740,"(0.001143589150160551, array(8.711622, dtype=float32))",0.3241840672514347
11741,"(0.21581940352916718, array(8.583189, dtype=float32))",0.32415296618503303
11742,"(0.005722770933061838, array(8.550138, dtype=float32))",0.324121868102357
11743,"(0.2548428475856781, array(8.479346, dtype=float32))",0.32409077300312045
11744,"(0.0024067386984825134, array(8.550337, dtype=float32))",0.3240596808870371
11745,"(0.0017804568633437157, array(8.564202, dtype=float32))",0.32402859175382087
11746,"(0.2222118079662323, array(8.385525, dtype=float32))",0.3239975056031854
11747,"(0.10331632196903229, array(8.397979, dtype=float32))",0.3239664224348447
11748,"(0.10377936065196991, array(8.624918, dtype=float32))",0.3239353422485126
11749,"(0.16211038827896118, array(8.668836, dtype=float32))",0.3239042650439031
11750,"(0.00781853124499321, array(8.667289, dtype=float32))",0.32387319082072996
11751,"(0.22832481563091278, array(8.484155, dtype=float32))",0.3238421195787074
11752,"(0.004714791662991047, array(8.667718, dtype=float32))",0.32381105131754917
11753,"(0.002958223456516862, array(8.544141, dtype=float32))",0.32377998603696945
11754,"(0.11582336574792862, array(8.379651, dtype=float32))",0.32374892373668235
11755,"(0.12389666587114334, array(8.678252, dtype=float32))",0.3237178644164018
11756,"(0.10678377002477646, array(8.443108, dtype=float32))",0.323686808075842
11757,"(0.1095709279179573, array(8.821616, dtype=float32))",0.32365575471471697
11758,"(0.10500869899988174, array(8.446122, dtype=float32))",0.32362470433274104
11759,"(0.0033083725720643997, array(8.604079, dtype=float32))",0.3235936569296283
11760,"(0.005060784984380007, array(8.613273, dtype=float32))",0.323562612505093
11761,"(0.15259644389152527, array(8.665533, dtype=float32))",0.3235315710588494
11762,"(0.004154589958488941, array(8.638142, dtype=float32))",0.3235005325906117
11763,"(0.0037983236834406853, array(8.537741, dtype=float32))",0.3234694971000942
11764,"(0.011885936371982098, array(8.578026, dtype=float32))",0.32343846458701137
11765,"(0.1019517183303833, array(8.7699585, dtype=float32))",0.32340743505107744
11766,"(0.002425572369247675, array(8.584837, dtype=float32))",0.32337640849200683
11767,"(0.006835695821791887, array(8.667381, dtype=float32))",0.3233453849095139
11768,"(0.11707247793674469, array(8.502962, dtype=float32))",0.32331436430331323
11769,"(0.003424081951379776, array(8.620688, dtype=float32))",0.32328334667311914
11770,"(0.0072044869884848595, array(9.008085, dtype=float32))",0.32325233201864617
11771,"(0.001593006425537169, array(8.605898, dtype=float32))",0.3232213203396088
11772,"(0.005463451612740755, array(8.70724, dtype=float32))",0.3231903116357217
11773,"(0.10737629979848862, array(8.6994505, dtype=float32))",0.3231593059066993
11774,"(0.0031669612508267164, array(8.596171, dtype=float32))",0.3231283031522564
11775,"(0.0036099725402891636, array(8.559468, dtype=float32))",0.32309730337210735
11776,"(0.11570800840854645, array(8.433376, dtype=float32))",0.3230663065659669
11777,"(0.36121729016304016, array(8.292467, dtype=float32))",0.3230353127335499
11778,"(0.002429419895634055, array(8.693583, dtype=float32))",0.32300432187457095
11779,"(0.2081742286682129, array(8.5539055, dtype=float32))",0.3229733339887447
11780,"(0.0066269501112401485, array(8.8022785, dtype=float32))",0.32294234907578606
11781,"(0.1537737101316452, array(8.453543, dtype=float32))",0.3229113671354098
11782,"(0.005499080754816532, array(8.426486, dtype=float32))",0.32288038816733067
11783,"(0.003877983894199133, array(8.660854, dtype=float32))",0.3228494121712636
11784,"(0.019932908937335014, array(8.750056, dtype=float32))",0.3228184391469234
11785,"(0.11006365716457367, array(8.750801, dtype=float32))",0.32278746909402495
11786,"(0.016493674367666245, array(8.603422, dtype=float32))",0.32275650201228323
11787,"(0.09834457188844681, array(8.326826, dtype=float32))",0.32272553790141323
11788,"(0.11176760494709015, array(8.611928, dtype=float32))",0.3226945767611299
11789,"(0.11295004934072495, array(8.412075, dtype=float32))",0.32266361859114817
11790,"(0.10642199218273163, array(8.793391, dtype=float32))",0.32263266339118324
11791,"(0.0065757837146520615, array(8.4185705, dtype=float32))",0.32260171116095016
11792,"(0.26196277141571045, array(8.635444, dtype=float32))",0.32257076190016387
11793,"(0.003344107884913683, array(8.682306, dtype=float32))",0.3225398156085396
11794,"(0.11191757023334503, array(8.627754, dtype=float32))",0.32250887228579245
11795,"(0.12292682379484177, array(8.423168, dtype=float32))",0.32247793193163765
11796,"(0.004938842728734016, array(8.833944, dtype=float32))",0.3224469945457904
11797,"(0.10493980348110199, array(8.416088, dtype=float32))",0.322416060127966
11798,"(0.0063281431794166565, array(8.629838, dtype=float32))",0.3223851286778795
11799,"(0.10477126389741898, array(8.751043, dtype=float32))",0.32235420019524635
11800,"(0.10238955914974213, array(8.5350685, dtype=float32))",0.3223232746797818
11801,"(0.1084107980132103, array(8.517925, dtype=float32))",0.3222923521312012
11802,"(0.10298822820186615, array(8.4115505, dtype=float32))",0.32226143254921996
11803,"(0.0008525029406882823, array(8.717122, dtype=float32))",0.32223051593355345
11804,"(0.004834157880395651, array(8.588003, dtype=float32))",0.32219960228391703
11805,"(0.002138395793735981, array(8.426238, dtype=float32))",0.32216869160002626
11806,"(0.003911423962563276, array(8.520382, dtype=float32))",0.32213778388159664
11807,"(0.009333530440926552, array(8.866177, dtype=float32))",0.3221068791283435
11808,"(0.10005764663219452, array(8.5314245, dtype=float32))",0.3220759773399825
11809,"(0.00724000483751297, array(8.633448, dtype=float32))",0.32204507851622916
11810,"(0.10283786058425903, array(8.403537, dtype=float32))",0.32201418265679904
11811,"(0.1025342270731926, array(8.531523, dtype=float32))",0.3219832897614079
11812,"(0.0018094105180352926, array(8.630857, dtype=float32))",0.3219523998297711
11813,"(0.006399567238986492, array(8.579504, dtype=float32))",0.32192151286160453
11814,"(0.006022385321557522, array(8.37362, dtype=float32))",0.32189062885662384
11815,"(0.004375900141894817, array(9.049176, dtype=float32))",0.32185974781454485
11816,"(0.10787999629974365, array(8.536776, dtype=float32))",0.3218288697350831
11817,"(0.2647480368614197, array(8.462763, dtype=float32))",0.3217979946179545
11818,"(0.0029181046411395073, array(8.43064, dtype=float32))",0.3217671224628748
11819,"(0.004421180114150047, array(8.7656975, dtype=float32))",0.3217362532695599
11820,"(0.23493020236492157, array(8.587617, dtype=float32))",0.32170538703772567
11821,"(0.11237610876560211, array(8.721641, dtype=float32))",0.3216745237670878
11822,"(0.1119220182299614, array(8.638774, dtype=float32))",0.32164366345736245
11823,"(0.10105312615633011, array(8.391775, dtype=float32))",0.32161280610826537
11824,"(0.00263056717813015, array(8.809497, dtype=float32))",0.32158195171951265
11825,"(0.12310288101434708, array(8.261799, dtype=float32))",0.32155110029082024
11826,"(0.24846231937408447, array(8.164152, dtype=float32))",0.3215202518219042
11827,"(0.008831706829369068, array(8.592537, dtype=float32))",0.3214894063124805
11828,"(0.10339613258838654, array(8.459892, dtype=float32))",0.32145856376226534
11829,"(0.007067518308758736, array(8.575819, dtype=float32))",0.32142772417097476
11830,"(0.10291557013988495, array(8.590543, dtype=float32))",0.32139688753832485
11831,"(0.014402035623788834, array(8.784667, dtype=float32))",0.3213660538640318
11832,"(0.0028977233450859785, array(8.741325, dtype=float32))",0.32133522314781177
11833,"(0.2620229125022888, array(8.466982, dtype=float32))",0.321304395389381
11834,"(0.11062850058078766, array(8.601313, dtype=float32))",0.32127357058845574
11835,"(0.0051367501728236675, array(8.725395, dtype=float32))",0.3212427487447523
11836,"(0.006872599013149738, array(8.461414, dtype=float32))",0.3212119298579868
11837,"(0.00313253584317863, array(8.657011, dtype=float32))",0.32118111392787574
11838,"(0.0034843795001506805, array(8.737325, dtype=float32))",0.3211503009541355
11839,"(0.129531130194664, array(8.495809, dtype=float32))",0.3211194909364823
11840,"(0.004474111367017031, array(8.576806, dtype=float32))",0.32108868387463263
11841,"(0.22490167617797852, array(8.331816, dtype=float32))",0.32105787976830286
11842,"(0.10310335457324982, array(8.464359, dtype=float32))",0.3210270786172095
11843,"(0.10018327832221985, array(8.504274, dtype=float32))",0.32099628042106915
11844,"(0.22401201725006104, array(8.452415, dtype=float32))",0.32096548517959805
11845,"(0.11638307571411133, array(8.431555, dtype=float32))",0.320934692892513
11846,"(0.22217656672000885, array(8.267151, dtype=float32))",0.32090390355953036
11847,"(0.0025016635190695524, array(8.8328285, dtype=float32))",0.3208731171803668
11848,"(0.1182246133685112, array(8.596201, dtype=float32))",0.32084233375473903
11849,"(0.005078183952718973, array(8.683067, dtype=float32))",0.3208115532823636
11850,"(0.0037483011838048697, array(8.740177, dtype=float32))",0.3207807757629572
11851,"(0.003221555147320032, array(8.622978, dtype=float32))",0.3207500011962366
11852,"(0.0024955414701253176, array(8.646866, dtype=float32))",0.3207192295819185
11853,"(0.10984296351671219, array(8.399434, dtype=float32))",0.3206884609197196
11854,"(0.005071194842457771, array(8.758475, dtype=float32))",0.32065769520935666
11855,"(0.002975919283926487, array(8.797163, dtype=float32))",0.3206269324505466
11856,"(0.0028337123803794384, array(8.825915, dtype=float32))",0.32059617264300616
11857,"(0.003847377607598901, array(8.754898, dtype=float32))",0.3205654157864523
11858,"(0.11239470541477203, array(8.534386, dtype=float32))",0.3205346618806019
11859,"(0.01311775203794241, array(8.640287, dtype=float32))",0.32050391092517183
11860,"(0.1297752410173416, array(8.660278, dtype=float32))",0.32047316291987893
11861,"(0.009019600227475166, array(8.524065, dtype=float32))",0.32044241786444044
11862,"(0.0037353455554693937, array(8.645882, dtype=float32))",0.3204116757585732
11863,"(0.10487664490938187, array(8.571159, dtype=float32))",0.32038093660199424
11864,"(0.11450972408056259, array(8.353025, dtype=float32))",0.3203502003944206
11865,"(0.1087702065706253, array(8.410954, dtype=float32))",0.3203194671355694
11866,"(0.0037994282320141792, array(8.598131, dtype=float32))",0.32028873682515785
11867,"(0.010119939222931862, array(8.6000185, dtype=float32))",0.3202580094629029
11868,"(0.4482315182685852, array(8.129289, dtype=float32))",0.32022728504852177
11869,"(0.0047510769218206406, array(8.799448, dtype=float32))",0.3201965635817317
11870,"(0.008457995019853115, array(8.724867, dtype=float32))",0.3201658450622499
11871,"(0.32469475269317627, array(8.369505, dtype=float32))",0.3201351294897936
11872,"(0.2614007592201233, array(8.469719, dtype=float32))",0.3201044168640801
11873,"(0.11122289299964905, array(8.514759, dtype=float32))",0.32007370718482664
11874,"(0.004165993072092533, array(8.780966, dtype=float32))",0.32004300045175055
11875,"(0.12727317214012146, array(8.546434, dtype=float32))",0.3200122966645694
11876,"(0.15641851723194122, array(8.48977, dtype=float32))",0.31998159582300023
11877,"(0.0025196208152920008, array(8.715479, dtype=float32))",0.3199508979267606
11878,"(0.22307801246643066, array(8.441062, dtype=float32))",0.319920202975568
11879,"(0.005366559140384197, array(8.582133, dtype=float32))",0.3198895109691398
11880,"(0.005161990877240896, array(8.681439, dtype=float32))",0.31985882190719356
11881,"(0.004046968184411526, array(8.705252, dtype=float32))",0.31982813578944685
11882,"(0.10937489569187164, array(8.429818, dtype=float32))",0.3197974526156171
11883,"(0.003291002009063959, array(8.670854, dtype=float32))",0.31976677238542184
11884,"(0.1063692718744278, array(8.807607, dtype=float32))",0.3197360950985788
11885,"(0.10890670120716095, array(8.632693, dtype=float32))",0.3197054207548055
11886,"(0.11324311047792435, array(8.496885, dtype=float32))",0.31967474935381973
11887,"(0.002916747936978936, array(8.70235, dtype=float32))",0.319644080895339
11888,"(0.006405744701623917, array(8.4749975, dtype=float32))",0.31961341537908117
